progname,probsize,OMP_NUM_THREADS,OMP_PROC_BIND,OMP_PLACES,OMP_SCHEDULE,xtime,stddev
bt_nas,lrgprob,8,spread,threads,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,8,spread,threads,"dynamic,32",3875.42,4.99500750750187
bt_nas,lrgprob,8,spread,threads,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,8,spread,threads,"dynamic,64",3948.0866666666666,13.68194917887573
bt_nas,lrgprob,8,spread,threads,"dynamic,8",3417.7566666666667,6.170934559151912
bt_nas,lrgprob,8,spread,threads,"guided,1",3188.0633333333335,1.105863162119638
bt_nas,lrgprob,8,spread,threads,"guided,128",4500.0,0.0
bt_nas,lrgprob,8,spread,threads,"guided,256",4500.0,0.0
bt_nas,lrgprob,8,spread,threads,"guided,32",3893.523333333333,5.904619660344909
bt_nas,lrgprob,8,spread,threads,"guided,512",4500.0,0.0
bt_nas,lrgprob,8,spread,threads,"guided,64",3938.65,11.267817002419038
bt_nas,lrgprob,8,spread,threads,"guided,8",3407.4733333333334,1.0982865442740462
bt_nas,lrgprob,8,spread,threads,static,3157.4233333333336,4.370369930947943
bt_nas,lrgprob,8,spread,threads,"static,1",3210.85,12.940714817968724
bt_nas,lrgprob,8,spread,threads,"static,128",4500.0,0.0
bt_nas,lrgprob,8,spread,threads,"static,256",4500.0,0.0
bt_nas,lrgprob,8,spread,threads,"static,32",3960.99,7.331923349299329
bt_nas,lrgprob,8,spread,threads,"static,512",4500.0,0.0
bt_nas,lrgprob,8,spread,threads,"static,64",3960.013333333334,3.29704918576176
bt_nas,lrgprob,8,spread,threads,"static,8",3485.7533333333336,4.565000912741775
bt_nas,lrgprob,14,close,cores,"dynamic,1",1996.9099999999999,4.989749492710079
bt_nas,lrgprob,14,close,cores,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,14,close,cores,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,14,close,cores,"dynamic,32",2154.06,4.118579852327793
bt_nas,lrgprob,14,close,cores,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,14,close,cores,"dynamic,64",3870.183333333333,0.42770706486262744
bt_nas,lrgprob,14,close,cores,"dynamic,8",2114.18,1.5677053294544472
bt_nas,lrgprob,14,close,cores,"guided,1",1981.42,1.8653954004446247
bt_nas,lrgprob,14,close,cores,"guided,128",4500.0,0.0
bt_nas,lrgprob,14,close,cores,"guided,256",4500.0,0.0
bt_nas,lrgprob,14,close,cores,"guided,32",2076.943333333333,3.4053536282351735
bt_nas,lrgprob,14,close,cores,"guided,512",4500.0,0.0
bt_nas,lrgprob,14,close,cores,"guided,64",3871.2333333333336,4.656880214621679
bt_nas,lrgprob,14,close,cores,"guided,8",2191.1366666666668,3.5180155390974654
bt_nas,lrgprob,14,close,cores,static,1994.1433333333334,13.131353065595839
bt_nas,lrgprob,14,close,cores,"static,1",1991.9966666666667,12.02561571535247
bt_nas,lrgprob,14,close,cores,"static,128",4500.0,0.0
bt_nas,lrgprob,14,close,cores,"static,256",4500.0,0.0
bt_nas,lrgprob,14,close,cores,"static,32",2174.3766666666666,15.221978627410172
bt_nas,lrgprob,14,close,cores,"static,512",4500.0,0.0
bt_nas,lrgprob,14,close,cores,"static,64",3883.4366666666665,12.064992056911436
bt_nas,lrgprob,14,close,cores,"static,8",2172.84,0.9514199913811948
bt_nas,lrgprob,14,close,sockets,"dynamic,1",1869.3,2.3732467212660695
bt_nas,lrgprob,14,close,sockets,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,14,close,sockets,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,14,close,sockets,"dynamic,32",2045.99,7.679654940164926
bt_nas,lrgprob,14,close,sockets,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,14,close,sockets,"dynamic,64",3898.65,6.375672513547075
bt_nas,lrgprob,14,close,sockets,"dynamic,8",2025.9766666666667,0.6474823034904337
bt_nas,lrgprob,14,close,sockets,"guided,1",1865.67,1.0282509421341997
bt_nas,lrgprob,14,close,sockets,"guided,128",4500.0,0.0
bt_nas,lrgprob,14,close,sockets,"guided,256",4500.0,0.0
bt_nas,lrgprob,14,close,sockets,"guided,32",2048.72,11.958126943631239
bt_nas,lrgprob,14,close,sockets,"guided,512",4500.0,0.0
bt_nas,lrgprob,14,close,sockets,"guided,64",3901.1800000000003,8.985204505185246
bt_nas,lrgprob,14,close,sockets,"guided,8",2095.27,1.2257242756835225
bt_nas,lrgprob,14,close,sockets,static,1826.3466666666666,4.437007249637329
bt_nas,lrgprob,14,close,sockets,"static,1",1863.4166666666667,4.022764389488195
bt_nas,lrgprob,14,close,sockets,"static,128",4500.0,0.0
bt_nas,lrgprob,14,close,sockets,"static,256",4500.0,0.0
bt_nas,lrgprob,14,close,sockets,"static,32",2013.0566666666666,0.7159841711471833
bt_nas,lrgprob,14,close,sockets,"static,512",4500.0,0.0
bt_nas,lrgprob,14,close,sockets,"static,64",3917.2000000000003,2.1302816715164763
bt_nas,lrgprob,14,close,sockets,"static,8",2028.1033333333335,2.4777879920068413
bt_nas,lrgprob,14,close,threads,"dynamic,1",3355.27,7.550556270898342
bt_nas,lrgprob,14,close,threads,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"dynamic,32",3581.0333333333333,80.10129233247963
bt_nas,lrgprob,14,close,threads,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"dynamic,64",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"dynamic,8",3577.2566666666667,55.47012919881598
bt_nas,lrgprob,14,close,threads,"guided,1",3259.42,7.63962695424314
bt_nas,lrgprob,14,close,threads,"guided,128",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"guided,256",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"guided,32",3611.5333333333333,31.540387336450678
bt_nas,lrgprob,14,close,threads,"guided,512",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"guided,64",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"guided,8",3619.5933333333337,5.190927983832308
bt_nas,lrgprob,14,close,threads,static,3342.7666666666664,63.10610614935228
bt_nas,lrgprob,14,close,threads,"static,1",3401.0166666666664,3.8420090230679067
bt_nas,lrgprob,14,close,threads,"static,128",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"static,256",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"static,32",3591.8700000000003,65.44192769165647
bt_nas,lrgprob,14,close,threads,"static,512",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"static,64",4500.0,0.0
bt_nas,lrgprob,14,close,threads,"static,8",3672.97,3.2388115104153674
bt_nas,lrgprob,14,spread,cores,"dynamic,1",1874.7066666666667,3.4494105776688766
bt_nas,lrgprob,14,spread,cores,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,14,spread,cores,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,14,spread,cores,"dynamic,32",2049.2633333333333,3.3394959699533358
bt_nas,lrgprob,14,spread,cores,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,14,spread,cores,"dynamic,64",3922.7433333333333,40.11141275663734
bt_nas,lrgprob,14,spread,cores,"dynamic,8",2027.0333333333335,0.5351946686332435
bt_nas,lrgprob,14,spread,cores,"guided,1",1876.9466666666667,10.724207818451402
bt_nas,lrgprob,14,spread,cores,"guided,128",4500.0,0.0
bt_nas,lrgprob,14,spread,cores,"guided,256",4500.0,0.0
bt_nas,lrgprob,14,spread,cores,"guided,32",2050.346666666667,6.678954509003092
bt_nas,lrgprob,14,spread,cores,"guided,512",4500.0,0.0
bt_nas,lrgprob,14,spread,cores,"guided,64",3909.5,19.608844943035354
bt_nas,lrgprob,14,spread,cores,"guided,8",2094.6733333333336,1.1755991380284767
bt_nas,lrgprob,14,spread,cores,static,1827.64,0.42579337712080584
bt_nas,lrgprob,14,spread,cores,"static,1",1865.6566666666668,3.2210298560141726
bt_nas,lrgprob,14,spread,cores,"static,128",4500.0,0.0
bt_nas,lrgprob,14,spread,cores,"static,256",4500.0,0.0
bt_nas,lrgprob,14,spread,cores,"static,32",2015.32,3.216411043383575
bt_nas,lrgprob,14,spread,cores,"static,512",4500.0,0.0
bt_nas,lrgprob,14,spread,cores,"static,64",3923.23,2.6364369895750968
bt_nas,lrgprob,14,spread,cores,"static,8",2032.8066666666666,1.7141275720707594
bt_nas,lrgprob,14,spread,sockets,"dynamic,1",1863.0866666666668,0.7057147676883008
bt_nas,lrgprob,14,spread,sockets,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,14,spread,sockets,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,14,spread,sockets,"dynamic,32",2045.0900000000001,10.392453993162588
bt_nas,lrgprob,14,spread,sockets,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,14,spread,sockets,"dynamic,64",3899.7533333333336,11.217242679613118
bt_nas,lrgprob,14,spread,sockets,"dynamic,8",2027.75,0.8260145277171714
bt_nas,lrgprob,14,spread,sockets,"guided,1",1867.2233333333334,0.7200231477760625
bt_nas,lrgprob,14,spread,sockets,"guided,128",4500.0,0.0
bt_nas,lrgprob,14,spread,sockets,"guided,256",4500.0,0.0
bt_nas,lrgprob,14,spread,sockets,"guided,32",2045.8700000000001,6.628808339362395
bt_nas,lrgprob,14,spread,sockets,"guided,512",4500.0,0.0
bt_nas,lrgprob,14,spread,sockets,"guided,64",3901.0833333333335,2.5782616882954983
bt_nas,lrgprob,14,spread,sockets,"guided,8",2090.013333333333,2.320804458228485
bt_nas,lrgprob,14,spread,sockets,static,1822.243333333333,3.342698510684559
bt_nas,lrgprob,14,spread,sockets,"static,1",1860.36,5.882201968650804
bt_nas,lrgprob,14,spread,sockets,"static,128",4500.0,0.0
